"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Burns, Chase",695505,"CIN","SL","Slider",2,16,"783",38.4,"212","0.139","0.249","0.199",51.6,47.2,32.4,"0.148","0.241","0.193",36.3
"Messick, Parker",800048,"CLE","FF","4-Seam Fastball",2.5,20,"802",38.1,"211","0.161","0.26","0.226",26.5,34.1,27,"0.172","0.268","0.231",33.6
"Rodriguez, Eduardo",593958,"AZ","FF","4-Seam Fastball",1.4,13,"895",39.4,"210","0.2","0.347","0.281",21.2,25.7,17.9,"0.241","0.454","0.333",41.2
"Hancock, Emerson",676106,"SEA","FF","4-Seam Fastball",2,15,"755",39.5,"206","0.203","0.344","0.274",22.8,26.2,19.9,"0.24","0.449","0.319",48.6
"Rogers, Trevor",669432,"BAL","FF","4-Seam Fastball",0.5,5,"875",44.8,"205","0.243","0.436","0.343",23.6,20.5,16.4,"0.24","0.434","0.329",44
"deGrom, Jacob",594798,"TEX","SL","Slider",2.2,16,"723",36.7,"204","0.168","0.237","0.211",39.9,32.8,22.6,"0.201","0.288","0.242",38.4
"Luzardo, Jesús",666200,"PHI","ST","Sweeper",1.9,17,"888",38.1,"204","0.122","0.181","0.176",49.1,52.5,30.8,"0.131","0.192","0.183",25.9
"Sale, Chris",519242,"ATL","SL","Slider",1.2,9,"775",39.4,"202","0.188","0.242","0.238",38.7,42.6,25.8,"0.18","0.249","0.226",16
"Sale, Chris",519242,"ATL","FF","4-Seam Fastball",1.1,9,"804",40.8,"201","0.221","0.359","0.295",26.7,29.9,22.1,"0.232","0.383","0.306",45.1
"Flaherty, Jack",656427,"DET","FF","4-Seam Fastball",0.4,3,"806",49.2,"201","0.224","0.388","0.324",21,26.4,20.9,"0.235","0.403","0.332",53.3
"Imanaga, Shota",684007,"CHC","FS","Split-Finger",0.6,4,"709",32.8,"199","0.208","0.359","0.267",40.1,30.7,22.1,"0.208","0.327","0.246",24.4
"King, Michael",650633,"SD","CH","Changeup",1.4,9,"627",28.2,"198","0.189","0.272","0.242",28.9,16.7,16.8,"0.23","0.361","0.292",25
"Ray, Robbie",592662,"SD","FF","4-Seam Fastball",-0.3,-2,"745",33.3,"197","0.239","0.478","0.372",20.7,22.3,16.9,"0.233","0.482","0.374",41.5
"Griffin, Foster",656492,"CLE","FC","Cutter",1.5,11,"722",32.4,"197","0.223","0.418","0.3",21,15.2,17.6,"0.254","0.444","0.319",38.5
"Tolle, Payton",801139,"BOS","FF","4-Seam Fastball",0.4,3,"761",46.9,"195","0.193","0.369","0.292",29.7,34.4,25.5,"0.18","0.316","0.253",37.8
"deGrom, Jacob",594798,"TEX","FF","4-Seam Fastball",-0.1,-1,"833",42.3,"195","0.272","0.533","0.367",25.2,26.2,23,"0.264","0.531","0.363",55
"Ginn, J.T.",669372,"ATH","SI","Sinker",1.5,10,"667",34.8,"194","0.206","0.297","0.29",23.1,24.7,29.6,"0.233","0.342","0.307",35
"Gilbert, Logan",669302,"SEA","FF","4-Seam Fastball",1.1,10,"854",39.5,"194","0.232","0.475","0.333",24.1,18,18.4,"0.269","0.511","0.362",51
"Detmers, Reid",672282,"LAA","SL","Slider",1.8,13,"719",32.4,"194","0.179","0.251","0.229",35.8,38.7,25.7,"0.175","0.252","0.221",26.7
"Sasaki, Roki",808963,"LAD","FF","4-Seam Fastball",-1.6,-12,"753",42.2,"193","0.315","0.606","0.434",20.4,17.1,18,"0.298","0.526","0.401",57.6
"Holmes, Grant",656550,"ATL","SL","Slider",0.2,1,"657",36.3,"192","0.224","0.385","0.299",38.7,31.8,23.8,"0.232","0.387","0.301",38.6
"Yesavage, Trey",702056,"TOR","FF","4-Seam Fastball",1,8,"722",46.6,"192","0.198","0.358","0.307",20.1,18.2,18.8,"0.217","0.369","0.312",40
"Rodriguez, Eduardo",593958,"AZ","CH","Changeup",0.9,5,"610",26.8,"191","0.209","0.326","0.275",26.1,15.2,14.6,"0.234","0.348","0.288",24.7
"McDonald, Trevor",686790,"SF","SI","Sinker",1,6,"655",57.6,"190","0.286","0.363","0.347",9.9,12.1,16.8,"0.26","0.35","0.312",40.4
"Fedde, Erick",607200,"CWS","ST","Sweeper",1,7,"674",37,"188","0.212","0.376","0.29",21.1,17.6,14.7,"0.22","0.385","0.295",30.2
"Webb, Logan",657277,"SF","SI","Sinker",2.3,13,"589",29.7,"187","0.226","0.351","0.299",10.5,8.6,17,"0.289","0.437","0.351",52
"Nola, Aaron",605400,"PHI","CU","Curveball",0.7,5,"712",32.8,"187","0.193","0.369","0.273",41.7,38.5,26.4,"0.188","0.307","0.234",28.3
"Young, Brandon",687064,"BAL","FF","4-Seam Fastball",1.8,13,"723",39.8,"187","0.195","0.317","0.276",22.8,16.6,14.2,"0.239","0.392","0.323",41.4
"Rocker, Kumar",677958,"TEX","SL","Slider",1,7,"716",38.8,"186","0.183","0.309","0.232",40.2,38.7,25.2,"0.179","0.294","0.226",37.1
"Warren, Will",701542,"NYY","FF","4-Seam Fastball",-0.1,-1,"742",37,"185","0.232","0.47","0.331",21.4,27.6,21.7,"0.214","0.405","0.303",45.7
"Baz, Shane",669358,"BAL","FF","4-Seam Fastball",-0.2,-1,"777",34.2,"182","0.253","0.409","0.332",17.4,21.4,18.4,"0.248","0.422","0.336",45.5
"Roupp, Landen",694738,"SF","SI","Sinker",0.1,1,"762",34.8,"181","0.264","0.466","0.387",9.1,11.6,15.9,"0.276","0.46","0.383",37.5
"Mahle, Tyler",641816,"ATL","FF","4-Seam Fastball",0.7,6,"853",48.4,"181","0.218","0.436","0.324",20.8,26.5,23.6,"0.206","0.368","0.3",36
"Manaea, Sean",640455,"NYM","FF","4-Seam Fastball",0.9,6,"684",38,"179","0.206","0.394","0.294",21.4,26.8,19.1,"0.233","0.436","0.322",50
"Peterson, David",656849,"CHC","SI","Sinker",0,0,"552",30.2,"179","0.286","0.435","0.38",13.1,6.7,15.6,"0.339","0.517","0.425",52.9
"Cease, Dylan",656302,"TOR","SL","Slider",3.3,22,"664",29.6,"178","0.123","0.179","0.185",43.7,41,27.1,"0.162","0.214","0.206",23.1
"Cavalli, Cade",676917,"WSH","FF","4-Seam Fastball",-1,-8,"727",33.8,"178","0.306","0.506","0.385",21.8,23,18.6,"0.265","0.475","0.35",45
"Pallante, Andre",669467,"STL","FF","4-Seam Fastball",1.1,7,"676",32,"178","0.275","0.394","0.341",14,7.9,11.1,"0.274","0.404","0.333",40.4
"López, Reynaldo",625643,"ATL","FF","4-Seam Fastball",1,7,"672",54.8,"177","0.281","0.444","0.354",15.9,19.8,21.5,"0.279","0.464","0.354",40.8
"Meyer, Max",676974,"MIA","ST","Sweeper",0.8,5,"537",30,"177","0.199","0.267","0.245",35.7,39,27.5,"0.202","0.301","0.257",39.4
"Martinez, Nick",607259,"TB","SI","Sinker",0.8,5,"583",30.7,"177","0.277","0.41","0.313",8.1,14.1,17.4,"0.303","0.499","0.356",39.6
"Sasaki, Roki",808963,"LAD","FS","Split-Finger",0.6,4,"653",36.6,"176","0.158","0.321","0.235",35.3,29.5,19.7,"0.2","0.319","0.249",30.7
"Cantillo, Joey",676282,"CLE","FF","4-Seam Fastball",-1.3,-9,"723",34.6,"175","0.304","0.541","0.408",16,15.4,16.6,"0.263","0.495","0.376",54.1
"Bello, Brayan",678394,"BOS","SI","Sinker",0.8,4,"567",41.9,"172","0.296","0.388","0.342",15.3,13.4,19.5,"0.307","0.435","0.36",48.5
"Lauer, Eric",641778,"LAD","FF","4-Seam Fastball",-0.5,-3,"682",42.3,"172","0.233","0.533","0.361",20.6,21.5,16.3,"0.265","0.558","0.381",44.8
"Wacha, Michael",608379,"KC","CH","Changeup",1.4,8,"557",24.7,"172","0.196","0.307","0.253",27.4,25.6,20,"0.196","0.284","0.23",26.7
"Soriano, José",667755,"TOR","SI","Sinker",0.9,5,"614",27.6,"171","0.243","0.299","0.32",21.6,11.1,16.2,"0.296","0.424","0.376",49.2
"Kelly, Merrill",518876,"AZ","CH","Changeup",-0.4,-2,"545",27.4,"169","0.23","0.342","0.294",31.8,23.7,20.2,"0.295","0.464","0.367",39.8
"Rogers, Tyler",643511,"TOR","SI","Sinker",2.4,14,"603",76.8,"169","0.214","0.253","0.263",11.9,10.1,11.1,"0.235","0.3","0.273",28.3
"Elder, Bryce",693821,"ATL","SI","Sinker",0.9,5,"558",28.1,"169","0.224","0.362","0.309",12.4,21.9,27.8,"0.246","0.381","0.308",44.8
"Alcantara, Sandy",645261,"MIA","CH","Changeup",-0.3,-1,"506",20.5,"169","0.233","0.365","0.302",29.6,20.7,22.4,"0.251","0.34","0.274",30.2
"Kirby, George",669923,"SEA","FF","4-Seam Fastball",0.2,1,"587",29.2,"168","0.255","0.446","0.325",22.6,18.5,16,"0.255","0.46","0.33",40.5
"Blubaugh, AJ",805123,"HOU","FF","4-Seam Fastball",0.4,2,"659",50.9,"167","0.206","0.433","0.332",22.9,23.4,18.5,"0.228","0.437","0.343",43.3
"Okert, Steven",595345,"HOU","SL","Slider",1.8,11,"628",67.7,"166","0.171","0.303","0.239",34.8,27.7,21.2,"0.183","0.331","0.248",28.2
"Ohtani, Shohei",660271,"LAD","FF","4-Seam Fastball",1.7,10,"602",45.1,"166","0.193","0.307","0.263",26.9,25.3,26.9,"0.2","0.311","0.261",39.4
"Kirby, George",669923,"SEA","ST","Sweeper",0.1,1,"594",29.6,"164","0.248","0.389","0.288",26.8,29.3,21.4,"0.228","0.342","0.264",33.9
"Rocker, Kumar",677958,"TEX","SI","Sinker",-1.1,-6,"526",28.5,"164","0.326","0.496","0.425",9.5,6.1,11.5,"0.31","0.474","0.387",45
"Ashcraft, Braxton",677952,"PIT","FF","4-Seam Fastball",-0.7,-4,"642",31.8,"163","0.299","0.558","0.387",17.2,19,20.3,"0.234","0.432","0.316",45
"Rasmussen, Drew",656876,"TB","FC","Cutter",0.9,5,"584",29.3,"162","0.224","0.355","0.283",25.7,19.8,18.1,"0.254","0.385","0.296",28.9
"Assad, Javier",665871,"CHC","SI","Sinker",1.4,7,"533",42.1,"161","0.236","0.354","0.297",7.4,14.3,17.3,"0.269","0.406","0.33",51.2
"Liberatore, Matthew",669461,"STL","FF","4-Seam Fastball",-0.4,-3,"599",31.3,"160","0.293","0.479","0.378",12.3,12.5,12.3,"0.306","0.528","0.394",41.3
"Jump, Gage",695611,"ATH","FF","4-Seam Fastball",-0.5,-3,"583",46.3,"160","0.283","0.486","0.378",23.3,27.5,24.3,"0.251","0.405","0.338",45.7
"Cantillo, Joey",676282,"CLE","CU","Curveball",0.7,4,"602",28.8,"159","0.204","0.245","0.264",38,37.1,27.6,"0.186","0.244","0.225",34.1
"Yamamoto, Yoshinobu",808967,"LAD","FS","Split-Finger",0.6,4,"559",27.1,"159","0.169","0.299","0.215",32.4,24.5,17.3,"0.198","0.263","0.215",32.2
"Pallante, Andre",669467,"STL","SL","Slider",2,12,"627",29.6,"159","0.201","0.315","0.265",31.4,27,20.4,"0.22","0.347","0.272",35.8
"Boyd, Matthew",571510,"CHC","FF","4-Seam Fastball",-0.4,-2,"571",46.3,"159","0.282","0.458","0.364",15.1,11.9,11.9,"0.298","0.519","0.384",53.7
"Williams, Gavin",668909,"CLE","ST","Sweeper",1.1,7,"639",28.5,"159","0.162","0.304","0.232",43.1,45.9,26.4,"0.161","0.263","0.217",32
"Warren, Will",701542,"NYY","SI","Sinker",-1,-5,"538",26.8,"158","0.302","0.432","0.379",18.7,17.7,21.4,"0.306","0.425","0.36",48.2
"Ureña, Walbert",700712,"LAA","CH","Changeup",2.2,12,"562",32.3,"158","0.159","0.232","0.248",37.9,27.2,23.9,"0.145","0.206","0.22",20
"Cole, Gerrit",543037,"NYY","FF","4-Seam Fastball",1.7,10,"582",47.8,"158","0.19","0.333","0.256",21.9,34.2,27.4,"0.215","0.353","0.274",45.2
"Gallen, Zac",668678,"AZ","FF","4-Seam Fastball",-1.1,-6,"605",37,"158","0.331","0.545","0.405",6.6,11.4,13.1,"0.354","0.649","0.44",48.8
"Martinez, Nick",607259,"TB","CH","Changeup",1.7,9,"523",27.5,"157","0.153","0.267","0.199",32.7,22.9,19.1,"0.204","0.294","0.233",23.5
"Scott, Christian",681035,"NYM","FF","4-Seam Fastball",0,0,"707",49,"157","0.235","0.409","0.342",27.8,30.6,20.9,"0.226","0.389","0.331",45.2
"Hill, Tim",657612,"NYY","SI","Sinker",0.8,4,"514",81.8,"157","0.228","0.379","0.304",10.2,7.6,9.5,"0.264","0.405","0.313",43
"Schlittler, Cam",693645,"NYY","FC","Cutter",0.2,1,"589",25.7,"156","0.229","0.424","0.316",23.4,24.4,23.3,"0.243","0.395","0.3",38
"Imai, Tatsuya",837227,"HOU","SL","Slider",0.6,4,"562",45.3,"155","0.175","0.336","0.272",40.6,38.7,27.5,"0.189","0.325","0.274",41.6
"Wacha, Michael",608379,"KC","FF","4-Seam Fastball",0.7,4,"613",27.1,"155","0.228","0.359","0.292",20,19.4,16,"0.275","0.477","0.344",40.9
"Ferrer, José A.",678606,"SEA","SI","Sinker",0.4,2,"559",70.7,"155","0.288","0.432","0.363",13.4,14.2,16.9,"0.254","0.404","0.322",38.1
"Elder, Bryce",693821,"ATL","SL","Slider",-1.5,-7,"479",24.1,"152","0.25","0.486","0.353",30.1,25.7,23.1,"0.237","0.426","0.315",43.6
"Mikolas, Miles",571945,"WSH","SI","Sinker",-1,-5,"436",23.9,"152","0.308","0.559","0.384",9.7,10.5,16.5,"0.314","0.549","0.381",42.6
"Bibee, Tanner",676440,"CLE","SI","Sinker",1.1,6,"522",23.2,"152","0.27","0.394","0.339",15.2,16.4,21.4,"0.289","0.435","0.35",44.6
"Luzardo, Jesús",666200,"PHI","FF","4-Seam Fastball",-0.5,-3,"576",24.7,"151","0.301","0.444","0.359",16.7,23.8,17.2,"0.245","0.36","0.307",32
"Pérez, Martín",527048,"ATL","CH","Changeup",1,5,"500",30.5,"151","0.152","0.29","0.231",33.9,22.5,18.4,"0.229","0.35","0.284",24.3
"Smith, Cade",671922,"CLE","FF","4-Seam Fastball",0,0,"598",62.8,"150","0.254","0.388","0.341",29.5,30.7,23.8,"0.245","0.414","0.322",51.7
"Hudson, Bryan",663542,"CWS","FF","4-Seam Fastball",0.9,5,"547",66.8,"150","0.24","0.302","0.291",24,24,21.6,"0.233","0.336","0.288",36.4
"Harris, Hogan",663687,"ATH","FF","4-Seam Fastball",0.5,3,"593",58.9,"150","0.246","0.361","0.34",24.9,28,23.2,"0.217","0.335","0.32",35.8
"Pérez, Martín",527048,"ATL","SI","Sinker",0.9,5,"567",34.6,"150","0.234","0.313","0.319",9,14.7,16.1,"0.269","0.395","0.347",46.2
"King, Michael",650633,"SD","SI","Sinker",-0.2,-1,"622",27.9,"149","0.266","0.468","0.376",16.3,18.8,18.7,"0.29","0.512","0.398",41.8
"Ober, Bailey",641927,"MIN","CH","Changeup",-1.3,-7,"528",34.4,"149","0.268","0.449","0.342",21.9,14.8,13.3,"0.285","0.503","0.362",31.9
"Bradley, Taj",671737,"MIN","FC","Cutter",1.4,8,"546",24.4,"149","0.17","0.274","0.239",35.9,32.9,25.7,"0.152","0.231","0.215",29.1
"Sheehan, Emmet",686218,"LAD","SL","Slider",0.6,3,"510",30,"149","0.231","0.448","0.309",38.1,33.6,27,"0.198","0.352","0.267",33
"Messick, Parker",800048,"CLE","CH","Changeup",0.3,1,"498",23.7,"149","0.221","0.329","0.261",35.5,34.2,21.5,"0.206","0.256","0.226",23.1
"McClanahan, Shane",663556,"TB","FF","4-Seam Fastball",0.4,2,"582",37.6,"148","0.254","0.389","0.346",18.5,14.2,16.2,"0.286","0.487","0.385",46.7
"Fedde, Erick",607200,"CWS","SI","Sinker",-0.7,-4,"548",30.1,"148","0.287","0.457","0.37",12.7,15.5,16.1,"0.287","0.454","0.362",50.5
"Bazardo, Eduard",660825,"SEA","SI","Sinker",0.2,1,"528",63.1,"147","0.288","0.432","0.344",14.1,21.8,20.5,"0.268","0.428","0.326",43.8
"Sheehan, Emmet",686218,"LAD","FF","4-Seam Fastball",-1.2,-9,"726",42.8,"146","0.262","0.631","0.404",29.2,24,19.4,"0.252","0.532","0.368",47.9
"Lambert, Peter",663567,"HOU","FF","4-Seam Fastball",0.1,0,"587",31.1,"146","0.198","0.397","0.297",26.3,29.5,22.4,"0.214","0.456","0.325",47.7
"Richards, Trevor",670950,"CWS","FF","4-Seam Fastball",0.8,4,"518",62.6,"146","0.26","0.481","0.352",13,17.8,19.5,"0.246","0.45","0.333",43
"Mahle, Tyler",641816,"ATL","FS","Split-Finger",-0.3,-2,"464",26.3,"146","0.25","0.36","0.29",28.3,27.4,19.6,"0.24","0.361","0.284",36.1
"Valdez, Framber",664285,"DET","CU","Curveball",-0.3,-2,"617",29,"146","0.184","0.312","0.292",32.2,32.2,19.7,"0.181","0.278","0.265",34.2
"King, Bryan",687911,"HOU","FF","4-Seam Fastball",0.4,2,"486",58.3,"146","0.24","0.384","0.32",18.8,21.2,17.7,"0.223","0.356","0.303",41.2
"Wheeler, Zack",554430,"PHI","FF","4-Seam Fastball",0.7,5,"651",35.3,"145","0.198","0.42","0.308",29.6,31.7,22,"0.185","0.335","0.266",49.4
"Rodriguez, Grayson",680570,"LAA","FF","4-Seam Fastball",-1.5,-8,"545",53.5,"145","0.306","0.573","0.409",15.5,14.5,12.8,"0.318","0.561","0.414",56.2
"Fuentes, Didier",800311,"ATL","FF","4-Seam Fastball",0.9,5,"612",70.6,"144","0.233","0.326","0.293",27.4,30.6,21.9,"0.232","0.373","0.297",36.8
"Patrick, Chad",694477,"MIL","FC","Cutter",1.4,8,"597",42.4,"144","0.2","0.338","0.273",30.7,22.2,24.8,"0.25","0.399","0.315",31.3
"Ashby, Aaron",676879,"MIL","SI","Sinker",-0.3,-2,"631",52.6,"143","0.325","0.455","0.416",16.7,11.9,17.2,"0.283","0.41","0.349",44.9
"Gilbert, Logan",669302,"SEA","SL","Slider",1.2,6,"537",24.8,"143","0.208","0.408","0.28",36,27.3,23.1,"0.25","0.422","0.306",44.8
"Skubal, Tarik",669373,"LAD","FF","4-Seam Fastball",0.6,3,"568",35.3,"143","0.226","0.406","0.304",24.9,28.7,21.6,"0.241","0.403","0.297",38.3
"Cavalli, Cade",676917,"WSH","CU","Curveball",0.5,3,"580",26.9,"142","0.209","0.271","0.264",39.7,37.3,27.3,"0.204","0.269","0.245",29.5
"Montero, Keider",672456,"DET","FF","4-Seam Fastball",1.8,9,"537",30.5,"142","0.192","0.323","0.261",14.7,16.2,15.2,"0.229","0.421","0.312",43.9
"Schlittler, Cam",693645,"NYY","SI","Sinker",1.8,8,"461",20.1,"142","0.168","0.244","0.233",17.5,26.1,24.7,"0.198","0.297","0.251",29.8
"Keller, Mitch",656605,"PIT","FF","4-Seam Fastball",1.4,9,"603",32,"142","0.234","0.32","0.289",16.9,12,11.4,"0.303","0.463","0.365",49.5
"Miller, Bryce",682243,"SEA","FF","4-Seam Fastball",0.6,3,"541",42.7,"142","0.244","0.435","0.318",21.6,22.5,21.2,"0.225","0.386","0.291",36
"Wrobleski, Justin",680736,"LAD","SL","Slider",-0.3,-1,"507",28.3,"142","0.224","0.388","0.305",20.1,17.6,13.9,"0.269","0.467","0.335",50.9
"Roupp, Landen",694738,"SF","CU","Curveball",1.1,6,"570",26,"141","0.194","0.258","0.254",34.9,36.9,25.7,"0.175","0.217","0.224",18.9
"Ureña, Walbert",700712,"LAA","SI","Sinker",-0.6,-3,"534",30.7,"140","0.308","0.419","0.384",19.2,12.1,19.8,"0.287","0.414","0.366",40.6
"Ashcraft, Braxton",677952,"PIT","CU","Curveball",1.7,9,"530",26.3,"140","0.134","0.244","0.202",39.7,45,26.4,"0.16","0.27","0.227",36.4
"Holmes, Grant",656550,"ATL","FF","4-Seam Fastball",0,0,"532",29.4,"140","0.263","0.483","0.364",15.9,11.4,11.9,"0.267","0.504","0.377",48.6
"Williams, Gavin",668909,"CLE","FF","4-Seam Fastball",1.3,7,"572",25.5,"137","0.154","0.26","0.227",30.9,37.2,23.7,"0.205","0.36","0.284",42.5
"Martin, Davis",663436,"CWS","FF","4-Seam Fastball",-0.1,-1,"529",26.9,"137","0.283","0.358","0.327",24.9,24.1,19,"0.252","0.378","0.312",35.6
"Weathers, Ryan",677960,"NYY","CH","Changeup",0.4,2,"526",24.9,"137","0.192","0.3","0.232",35.7,27.7,19.2,"0.226","0.325","0.254",37.9
"Rasmussen, Drew",656876,"TB","FF","4-Seam Fastball",0.5,3,"582",29.2,"137","0.228","0.39","0.309",27.5,32.1,21.1,"0.218","0.361","0.293",36.7
"Anderson, Drew",623454,"DET","FF","4-Seam Fastball",2,9,"483",40.4,"136","0.195","0.274","0.291",19.8,20.6,19.3,"0.209","0.323","0.302",36.8
"Webb, Logan",657277,"SF","CH","Changeup",0.2,1,"494",24.9,"136","0.227","0.305","0.276",29,26.5,16.1,"0.246","0.324","0.274",31.2
"Peralta, Freddy",642547,"TB","CH","Changeup",-0.6,-3,"494",21.8,"135","0.26","0.407","0.334",28.1,21.5,17.8,"0.23","0.341","0.283",23.2
"Hancock, Emerson",676106,"SEA","SI","Sinker",1.3,6,"444",23.3,"135","0.314","0.43","0.36",12.1,6.7,13.8,"0.327","0.473","0.377",47.8
"Matthews, Zebby",805673,"MIN","FF","4-Seam Fastball",-0.5,-3,"550",37.2,"135","0.304","0.504","0.405",13.6,14.1,12.1,"0.293","0.484","0.386",41.7
"Arrighetti, Spencer",681293,"HOU","CU","Curveball",-0.2,-1,"507",33.7,"135","0.182","0.236","0.279",38.7,35.6,26.7,"0.182","0.244","0.28",22.6
"Liberatore, Matthew",669461,"STL","SL","Slider",-0.6,-3,"457",23.9,"135","0.213","0.41","0.302",36.8,40.7,27.5,"0.188","0.346","0.265",44.9
"Vásquez, Randy",681190,"SD","FF","4-Seam Fastball",1.2,7,"553",32,"134","0.22","0.325","0.272",20.3,17.9,11.9,"0.262","0.426","0.326",45.5
"Mayza, Tim",641835,"PHI","SI","Sinker",2.2,11,"514",58.3,"134","0.244","0.333","0.286",19.8,19.4,22.2,"0.237","0.336","0.276",44.4
"Littell, Zack",641793,"AZ","SL","Slider",0.8,4,"527",28.9,"134","0.232","0.384","0.312",19.7,11.9,16.3,"0.285","0.47","0.371",43.6
"Junk, Janson",676083,"MIA","FF","4-Seam Fastball",0.5,2,"504",36.1,"134","0.259","0.371","0.344",11.1,23.9,19,"0.234","0.355","0.313",41.7
"O'Brien, Riley",676617,"STL","SI","Sinker",1.2,6,"486",60.8,"134","0.254","0.322","0.314",19.1,18.7,20,"0.273","0.395","0.332",38.9
"Bibee, Tanner",676440,"CLE","FC","Cutter",0.9,5,"551",24.5,"133","0.197","0.443","0.292",31.7,21.8,17.7,"0.257","0.481","0.342",38.5
"Seymour, Ian",693855,"TB","CH","Changeup",1.9,9,"454",31,"133","0.159","0.238","0.202",39.5,36.8,25.7,"0.19","0.276","0.224",35.4
"Miles, Spencer",693686,"TOR","SI","Sinker",3.1,16,"502",42.1,"133","0.197","0.254","0.239",14.3,16.5,19.8,"0.245","0.352","0.294",36
"Woods Richardson, Simeon",680573,"TOR","FF","4-Seam Fastball",0.3,1,"460",43.7,"132","0.288","0.414","0.369",18.7,12.9,17.5,"0.24","0.373","0.326",40.6
"McGreevy, Michael",700241,"STL","FF","4-Seam Fastball",-0.2,-1,"515",25.3,"132","0.264","0.44","0.317",13.2,14.4,13.6,"0.295","0.575","0.382",46.7
"Lowder, Rhett",695076,"CIN","SI","Sinker",0.5,2,"464",28.9,"132","0.288","0.441","0.382",7.8,9.8,13.5,"0.322","0.559","0.424",46.5
"McClanahan, Shane",663556,"TB","CH","Changeup",2,9,"451",29.2,"131","0.137","0.177","0.195",38.7,36.6,25.9,"0.173","0.266","0.216",32.9
"Ober, Bailey",641927,"MIN","FF","4-Seam Fastball",-0.1,0,"497",32.4,"131","0.275","0.542","0.374",14.8,13,14.5,"0.244","0.489","0.342",40.8
"Ashcraft, Braxton",677952,"PIT","SL","Slider",-0.5,-2,"468",23.2,"131","0.273","0.446","0.353",30.4,29.8,24.4,"0.24","0.36","0.287",38.6
"Fisher, Braydon",680755,"TOR","SL","Slider",0.6,3,"490",50.5,"131","0.205","0.348","0.294",29.1,19.8,18.6,"0.214","0.323","0.287",34.4
"Lorenzen, Michael",547179,"COL","SI","Sinker",-2.3,-10,"422",20,"131","0.435","0.583","0.503",9.4,6.1,10.5,"0.337","0.523","0.408",46.7
"Cantillo, Joey",676282,"CLE","CH","Changeup",-0.2,-1,"533",25.5,"130","0.214","0.375","0.297",40.8,33.1,25,"0.193","0.29","0.264",23.6
"Mejia, Juan",675848,"COL","FF","4-Seam Fastball",-0.6,-3,"504",52.8,"130","0.306","0.37","0.366",19,16.9,14.4,"0.293","0.394","0.359",40.4
"Littell, Zack",641793,"AZ","FF","4-Seam Fastball",-2.6,-12,"471",25.8,"130","0.306","0.631","0.446",14.8,18.5,16.1,"0.294","0.573","0.416",52.9
"Soriano, José",667755,"TOR","FF","4-Seam Fastball",-0.3,-1,"515",23.1,"130","0.245","0.491","0.377",20.3,20,16,"0.246","0.492","0.378",35.4
"Headrick, Brent",687396,"NYY","FF","4-Seam Fastball",2.5,11,"460",48.4,"130","0.198","0.284","0.264",23.5,29.2,26.4,"0.211","0.348","0.288",43.6
"Gray, Sonny",543243,"BOS","SI","Sinker",1.9,7,"385",21,"130","0.217","0.3","0.264",15.6,26.9,26.7,"0.218","0.298","0.26",34.1
"Taylor, Grant",691799,"CWS","FF","4-Seam Fastball",1.3,6,"474",47.5,"130","0.202","0.333","0.29",28.8,33.8,26.2,"0.196","0.293","0.267",48.6
"Manaea, Sean",640455,"NYM","ST","Sweeper",-1.8,-10,"554",30.8,"129","0.243","0.423","0.347",31.4,31.8,20.2,"0.192","0.281","0.264",24.7
"Cecconi, Slade",677944,"CLE","SI","Sinker",-1,-4,"386",20.8,"129","0.361","0.513","0.418",10.9,8.5,11.7,"0.331","0.471","0.373",42.6
"Bibee, Tanner",676440,"CLE","FF","4-Seam Fastball",0.2,1,"496",22.1,"129","0.264","0.388","0.31",16.6,15.5,13.7,"0.261","0.427","0.314",45.1
"Martinez, Nick",607259,"TB","FC","Cutter",1.7,7,"397",20.9,"128","0.258","0.419","0.305",12.9,5.5,11.3,"0.295","0.442","0.336",28.8
"Cruz, Fernando",518585,"NYY","FS","Split-Finger",0.7,3,"455",52.1,"128","0.159","0.283","0.243",51.5,44.5,30,"0.135","0.227","0.213",21.1
"Suarez, Ranger",624133,"BOS","SI","Sinker",0.1,1,"400",23.2,"128","0.291","0.385","0.325",14.2,18,26.1,"0.313","0.417","0.349",38.9
"Gordon, Tanner",685299,"COL","FF","4-Seam Fastball",-0.6,-2,"439",41.9,"128","0.305","0.508","0.366",24.2,23.4,21.4,"0.265","0.487","0.336",53.3
"Petersen, Michael",656848,"MIA","FF","4-Seam Fastball",1.8,9,"507",60.9,"128","0.156","0.284","0.263",26.7,32,21.9,"0.18","0.373","0.303",45.6
"Mlodzinski, Carmen",669387,"PIT","FF","4-Seam Fastball",-1,-5,"469",27.7,"127","0.324","0.55","0.416",17.1,19.7,17.1,"0.287","0.498","0.378",58.6
"Lugo, Seth",607625,"KC","SI","Sinker",0.5,2,"429",19.9,"126","0.278","0.472","0.37",13.7,11.1,18.4,"0.323","0.545","0.408",51
"Kelly, Merrill",518876,"AZ","FF","4-Seam Fastball",-1.7,-9,"535",26.9,"126","0.314","0.676","0.46",12.4,7.9,9.7,"0.336","0.745","0.492",53.1
